KO_ID	KO_function	TARA_155_DCM	TARA_155_MES	TARA_155_SRF	TARA_158_DCM	TARA_158_MES	TARA_158_SRF	TARA_163_MES	TARA_163_SRF	TARA_168_DCM	TARA_168_SRF	TARA_173_DCM	TARA_173_SRF	TARA_175_SRF	TARA_178_SRF	TARA_180_DCM	TARA_180_SRF	TARA_188_DCM	TARA_188_SRF	TARA_189_DCM	TARA_189_MES	TARA_189_SRF	TARA_191_SRF	TARA_193_SRF	TARA_194_DCM	TARA_194_SRF	TARA_196_SRF	TARA_205_MES	TARA_205_SRF	TARA_210_MES	TARA_210_SRF
K20144	(S)-8-oxocitronellyl enol synthase [EC:1.3.1.122]	197.4375	401.3515	217.952	85.4042	108.1464	37.3053	285.5174	105.0487	262.47749999999996	1131.3725	163.2803	216.27669999999998	358.3277	218.2474	244.5222	474.56129999999996	573.8597	1190.9671	250.084	294.6868	138.4914	434.5221	151.9639	112.3693	26.0763	273.7304	160.019	308.7998	441.0618	364.7694
K20145	sanguinarine reductase [EC:1.3.1.107]	2258.3457	2745.9875	3699.1865	1257.122	1712.1746	2963.173	1999.307	7728.7667	1280.8609999999999	568.5046	505.8657	1181.1888999999999	1051.0464	1501.6924	888.2497	505.58119999999997	2349.0675	3058.0298	2253.1367999999998	1367.2624	997.9413999999999	396.63329999999996	1240.0489	1099.9482	1284.021	1395.3728	478.6131	701.4485	1591.7705	1146.7345
K20147	nitrilotriacetate monooxygenase [EC:1.14.14.10]	3229.5196	9134.466	3127.5565	1875.4538	4922.1447	2322.8856	7732.3359	546.5358	1976.2973	1104.5394000000001	2792.8749	1171.4878	1157.1539	1237.4644	1626.4706	4467.9929	3230.1642	4160.6608	1575.0353	9108.2332	2149.2407000000003	2282.9855	2014.4139	2967.9463	1993.8388	3331.9127	3446.7921	2765.1009	4473.1553	3263.2848
K20148	acetylacetone-cleaving enzyme [EC:1.13.11.50]	35.1365	154.102	35.2408	0.0	154.9411	0.0	195.66	0.0	0.0	0.0	5.6933	0.0	0.0	0.0	24.3628	115.5986	26.4213	0.0	9.0	204.6778	9.1429	28.7415	0.0	9.5147	0.0	32.9433	62.8006	0.0	112.9578	18.064
K20149	proline 3-hydroxylase [EC:1.14.11.28]	1405.801	365.4056	730.9123999999999	265.5341	213.2375	291.6375	470.0645	872.6897	237.3641	133.8835	399.9649	710.9057	512.4458	750.3872	659.5124	267.0367	209.3801	489.9358	335.8421	172.22560000000001	323.5877	721.4178	484.7837	650.5705	383.8134	227.2615	304.2684	561.8257	240.7598	622.7043
K20151	alpha(1,3/1,4) fucosyltransferase [EC:2.4.1.65 2.4.1.152]	63.977199999999996	12.3155	118.0206	22.3243	72.7441	81.0166	120.7404	674.8008	53.364000000000004	186.2504	70.7097	23.4332	198.3993	119.6254	420.13800000000003	136.5097	40.9073	83.7936	77.03269999999999	27.683	119.1015	108.2022	153.3928	120.5454	228.6368	86.3986	21.2863	92.7594	24.490099999999998	332.4655
K20152	2'-dehydrokanamycin reductase [EC:1.1.1.355]	251.8935	399.5595	545.2146	185.0393	359.9618	288.49399999999997	270.3855	123.1517	262.629	328.85670000000005	208.262	300.1916	185.6448	406.5729	346.425	155.4952	462.9602	614.9201	275.25620000000004	622.4557	278.1808	222.749	710.0227	406.199	426.084	262.55989999999997	264.3721	623.8829	291.0125	224.4211
K20153	vanillyl-alcohol oxidase [EC:1.1.3.38]	115.24	103.5582	595.4829	53.921200000000006	43.8599	58.2013	84.5726	86.16020000000002	74.9165	35.1333	101.04390000000001	557.2315	258.27209999999997	172.1113	101.9786	214.3569	86.7552	45.438900000000004	27.0276	96.2429	13.9632	122.28059999999999	52.104200000000006	56.6711	358.23609999999996	278.5111	111.1235	252.77579999999998	335.2055	77.36070000000001
K20163	DENN domain-containing protein 4	9.1496	0.0	0.0	36.5227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20164	DENN domain-containing protein 5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20171	3-succinoylpyridine monooxygenase subunit A	872.5862	3420.8413	1431.0746	694.2101	1683.84	1632.9421	2454.0527	1207.3835	756.1763	311.3355	2451.2485	1517.1353	2885.908	1430.5917	890.1957	568.9329	2234.8553	1796.6289	1470.8843	2875.1632	1055.8008	622.8293	680.2	1898.7468	694.7839	1541.3821	2709.0983	1903.7304	2161.2331	1220.3522
K20172	3-succinoylpyridine monooxygenase subunit C	310.0848	1009.6305	358.7539	425.3405	460.0322	333.9133	834.1226	250.9897	741.4802	1023.4545	432.182	1662.9211	232.5829	464.8159	821.7975	982.0809	435.6999	612.4726	530.2465	796.47	592.3983	293.0624	478.6901	517.9655	722.095	722.3999	840.919	631.9267	572.2996	554.6379000000001
K20178	vacuolar protein sorting-associated protein 8	98.3612	0.0	336.5131	17.5372	0.0	8.6796	0.0	0.0	9.7423	0.0	0.0	13.1583	0.0	33.8215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.1633	0.0	0.0	12.6848	73.3032	0.0	0.0	0.0	15.6645
K20179	vacuolar protein sorting-associated protein 11	22.0285	0.0	10.535499999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8071	14.715	0.0	47.2228	7.1192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.284	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20180	vacuolar protein sorting-associated protein 16	32.1246	0.0	33.0115	19.608	0.0	0.0	0.0	17.0307	13.2126	0.0	38.1344	75.50919999999999	28.8257	117.24	14.2456	22.7409	193.1614	170.9337	159.6905	0.0	72.5222	0.0	79.8951	51.3943	83.6087	97.952	0.0	11.1953	0.0	10.3829
K20181	vacuolar protein sorting-associated protein 18	177.9798	0.0	297.8296	30.2086	0.0	55.8829	8.8404	38.1881	27.078200000000002	0.0	40.47539999999999	60.182100000000005	19.7691	156.4966	11.6744	27.9721	209.8939	232.6006	149.9251	0.0	57.3765	0.0	120.2842	35.4415	49.498	113.3225	0.0	16.8196	0.0	24.2511
K20182	vacuolar protein sorting-associated protein 33A	0.0	0.0	7.0573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20184	vacuolar protein sorting-associated protein 41	190.0805	0.0	426.2916	38.85	0.0	50.4191	9.0473	27.3414	18.7665	0.0	29.519	51.0055	22.0211	126.6467	4.8088	23.0	182.7936	199.008	149.9217	0.0	64.3858	0.0	88.1556	49.4816	55.2334	45.912499999999994	0.0	13.1438	0.0	21.6739
K20185	biogenesis of lysosome-related organelles complex 1 subunit 1	197.34799999999998	0.0	386.9172	67.4848	0.0	74.3286	7.5973	27.5213	37.075199999999995	0.0	12.3978	45.328	21.2821	92.7124	15.0806	14.0	153.326	220.1245	146.0586	0.0	67.0	0.0	95.83330000000001	45.0	61.7496	94.405	0.0	11.0	0.0	33.7216
K20188	biogenesis of lysosome-related organelles complex 1 subunit 6	0.0	0.0	8.9638	0.0	0.0	0.0	0.0	2.3894	0.0	0.0	10.1017	12.6	0.0	35.8925	6.7596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8912	0.0	4.5718	0.0	0.0	0.0	0.0	0.0
K20189	dysbindin	0.0	0.0	0.0	25.0156	0.0	0.0	6.9537	6.4773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20195	vacuolar fusion protein MON1	167.6136	0.0	235.2846	32.2714	0.0	47.3332	17.898	33.6372	19.772399999999998	0.0	19.5563	52.2068	20.6357	155.3653	6.4613	25.0	201.0015	203.1591	142.3575	0.0	77.776	0.0	94.2902	53.5873	70.56	50.9817	0.0	5.9842	0.0	8.6798
K20199	4-hydroxybenzaldehyde dehydrogenase (NADP+) [EC:1.2.1.96]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7776	0.0	0.0	0.0
K20201	protein arginine phosphatase [EC:3.9.1.2]	16.6429	69.7578	13.0	24.450599999999998	27.665	152.1708	40.1076	681.7992	0.0	0.0	4.1923	0.0	0.0	0.0	0.0	0.0	6.0218	0.0	0.0	46.411899999999996	0.0	59.2153	14.8882	0.0	0.0	103.8503	48.8986	54.2547	8.1667	87.8883
K20206	bromide peroxidase [EC:1.11.1.18]	243.67090000000002	222.30259999999998	256.8394	245.2705	84.8725	1215.1381000000001	191.5822	495.5116	1261.3626	1085.2088	708.9157	755.8739	1158.0647000000001	807.5043999999999	889.5252	410.7692	592.5505	1225.5221000000001	662.3846	93.9494	640.4632	629.0128	978.4972	656.4053	901.0619999999999	727.7483	620.9089	1601.4215	265.1457	523.904
K20208	3-methyl-L-tyrosine peroxygenase [EC:1.11.2.5]	32.8049	67.3792	14.389199999999999	0.0	44.2517	126.5067	275.6662	39.8009	27.579500000000003	0.0	104.0472	24.1306	95.8482	83.8368	72.112	102.5579	95.739	155.5894	240.8134	40.6186	40.7931	52.9515	13.9991	25.6898	33.7954	165.2884	52.033	3.6404	28.14	18.4815
K20209	3-hydroxy-4-oxoquinoline 2,4-dioxygenase [EC:1.13.11.47]	448.049	267.69	526.968	33.3814	191.4665	398.4507	427.0163	222.6882	171.5654	72.9052	397.6048	558.4235	333.3252	851.2415	303.4937	695.9404	489.0773	625.3525	372.98879999999997	210.3605	338.505	245.1867	324.012	427.6892	901.0214	539.1389	427.0989	608.128	250.8022	332.68969999999996
K20215	diphthine synthase [EC:2.1.1.98]	42.9229	247.3224	67.6946	0.0	451.3015	0.0	84.3208	0.0	0.0	0.0	0.0	17.7881	0.0	0.0	14.4123	0.0	0.0	0.0	0.0	817.5358	0.0	10.685	0.0	0.0	0.0	0.0	0.0	0.0	929.4557	0.0
K20217	ubiquitin-conjugating enzyme E2 E [EC:2.3.2.23]	14.830199999999998	0.0	10.8439	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	48.766	38.989	93.0	0.0	10.5033	226.3377	188.8653	135.0	0.0	90.2296	0.0	66.8168	55.5916	42.5232	24.0	0.0	18.3024	0.0	3.7468
K20218	4-hydroxyisophthalate hydroxylase	0.0	0.0	0.0	0.0	0.0	0.0	5.3125	0.0	0.0	0.0	0.0	5.6553	0.0	0.0	186.5971	228.3933	16.6059	38.9102	10.8571	15.2487	65.3026	16.6977	28.4997	22.6521	23.5838	49.8013	0.0	0.0	0.0	0.0
K20221	importin-4	127.2604	0.0	291.5212	24.4433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.3477	0.0	0.0	0.0	0.0	0.0	0.0	12.5607
K20222	importin-5	187.0363	0.0	394.60669999999993	56.150800000000004	0.0	33.2084	0.0	9.0356	16.4952	0.0	24.4949	29.7116	0.0	13.0898	7.1254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.164899999999996	0.0	0.0	77.987	0.0	0.0	0.0	24.957
K20223	importin-7	54.9751	0.0	67.5991	0.0	0.0	34.7908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.6736	0.0	0.0	24.6026	0.0	0.0	0.0	18.2963
K20224	importin-9	153.9425	0.0	371.4189	0.0	0.0	0.0	0.0	30.2036	17.9839	0.0	18.1587	104.5923	49.0419	220.1635	0.0	28.227	271.3912	433.82669999999996	348.8296	0.0	105.34049999999999	0.0	161.5945	70.25120000000001	119.81559999999999	70.1875	0.0	21.792	0.0	32.503
K20235	raw	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.128500000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20236	Mats homologue	177.6096	51.054500000000004	33.4293	127.9432	58.8603	869.3916	267.885	360.39	219.1556	37.3286	233.7339	130.59890000000001	156.0502	254.7777	277.28380000000004	179.3562	73.1319	162.0414	80.19290000000001	91.3477	46.855	138.6552	77.4237	215.2401	172.0216	46.532500000000006	93.3852	86.7542	105.4478	46.7537
K20238	sphingolipid C9-methyltransferase [EC:2.1.1.317]	13.5265	0.0	4.7979	27.5749	0.0	0.0	0.0	0.0	4.9002	0.0	0.0	0.0	0.0	7.2845	12.4241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1356
K20241	WD repeat-containing protein 44	181.1142	0.0	388.7554	0.0	0.0	60.525400000000005	0.0	13.1508	26.020699999999998	0.0	9.495	58.5539	23.8492	115.2813	5.6214	16.0	182.5777	207.5958	157.8084	0.0	71.2323	0.0	90.1079	51.0	78.0271	123.5268	0.0	12.5867	0.0	41.3065
K20247	hercynylcysteine S-oxide lyase [EC:4.4.1.36]	11.5189	0.0	8.9945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20249	acyl homoserine lactone synthase [EC:2.3.1.184]	101.0	0.0	88.3223	0.0	0.0	0.0	0.0	3.9433	8.0	18.0	38.0	111.5608	77.8018	388.4497	131.7089	70.9984	16.6295	18.0	0.0	0.0	9.0	55.700500000000005	72.42890000000001	33.0	177.0442	9.6988	4.7152	191.392	0.0	0.0
K20265	glutamate:GABA antiporter	0.0	0.0	0.0	10.9213	9.7828	0.0	46.4049	114.09519999999999	5.203	0.0	136.8957	287.478	499.7544	95.9446	56.9581	17.9713	91.6583	110.9823	47.9442	52.2992	50.5468	7.1542	46.6975	25.835700000000003	39.8532	33.714	56.7391	220.6468	18.3869	5.2995
K20266	type IV secretion system protein TrbJ	0.0	0.0	0.0	0.0	73.4144	0.0	0.0	0.0	10.444	5.0247	14.302700000000002	0.0	0.0	0.0	21.5161	0.0	0.0	0.0	6.1601	3.0609	0.0	0.0	11.4374	0.0	0.0	0.0	3.276	16.7671	0.0	0.0
K20267	type IV secretion system protein TrbH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5734	0.0	0.0	0.0	0.0	0.0	16.0769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
K20268	rhizosphere induced protein	11.1508	0.0	0.0	0.0	0.0	0.0	0.0	32.5714	0.0	0.0	0.0	0.0	0.0	0.0	19.5492	20.137700000000002	0.0	0.0	0.0	0.0	11.2537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20269	rhizosphere induced protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5625	0.0	0.0	0.0	0.0	49.0779	0.0	0.0	0.0	14.3576	20.3854	0.0	0.0	7.4939	15.3656	12.6536	7.5891	0.0	0.0	0.0	0.0	0.0	0.0
K20274	zinc metalloprotease ZmpB	24.8695	0.0	34.6001	132.5903	0.0	190.0442	31.8008	153.4146	768.8474	541.4772	263.3785	496.7558	515.3158999999999	575.5509000000001	103.20139999999999	247.6494	239.91039999999998	235.5733	184.18380000000002	17.674	335.3338	204.5189	272.2581	269.9817	761.1699	171.3882	147.52030000000002	526.3232	22.4753	10.4809
K20275	nematocidal protein AidA	0.0	0.0	0.0	0.0	6.0678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20276	large repetitive protein	1021.4197	324.0679	1148.3074	366.0353	172.52349999999998	1385.0028	372.2726	1116.324	2109.0268	963.5464	2435.2109	3582.7694	2137.1111	1665.6109000000001	3589.4325	1056.3763	1678.3961	1723.6342	1778.6272	482.0717	1450.4638	1064.4937	1238.2572	2085.2453	770.0274	855.4241000000001	671.338	3067.3636	441.4782	973.8497
K20278	inositol polyphosphate 5-phosphatase INPP5E [EC:3.1.3.36]	9.2699	0.0	6.2585	27.0892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20279	synaptojanin [EC:3.1.3.36]	0.0	0.0	0.0	17.964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20280	trafficking protein particle complex subunit 5	189.7218	0.0	380.8879	40.1641	0.0	104.5907	13.253	26.0792	24.035	0.0	18.8463	62.387699999999995	23.0	132.1171	15.773299999999999	20.0	179.0	219.7611	125.8125	0.0	75.8165	0.0	90.84819999999999	51.0737	64.3224	121.9982	0.0	16.2817	0.0	29.6255
K20285	Rab9 effector protein with kelch motifs	6.7717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20286	TATA element modulatory factor	201.2641	0.0	383.09939999999995	0.0	0.0	31.1824	0.0	18.8978	18.021900000000002	0.0	0.0	34.3421	21.3303	4.4641	0.0	0.0	170.2048	175.6985	149.914	0.0	83.3739	0.0	44.1934	0.0	0.0	101.8007	0.0	7.2956	0.0	29.133000000000003
K20288	conserved oligomeric Golgi complex subunit 1	169.1018	0.0	463.3299	0.0	0.0	26.4358	0.0	33.3581	15.5657	3.2593	21.189	94.2675	37.5908	176.7904	0.0	23.1566	297.813	320.3395	227.12900000000002	0.0	156.2694	0.0	122.5458	137.6319	94.9564	130.3188	0.0	22.41	0.0	39.4669
K20289	conserved oligomeric Golgi complex subunit 2	205.6625	0.0	404.5905	46.3499	0.0	62.835300000000004	7.1483	36.9935	22.3831	4.5589	16.5866	97.3369	31.5004	171.6525	18.486	27.5011	331.1351	449.2186	290.03880000000004	0.0	160.5127	0.0	110.7485	96.5641	143.1365	142.883	0.0	22.855600000000003	0.0	32.8551
K20290	conserved oligomeric Golgi complex subunit 3	237.4522	0.0	522.6513	38.6496	0.0	68.8667	0.0	39.7484	29.0775	0.0	11.9584	93.9881	63.357600000000005	247.2544	13.4098	61.572199999999995	367.203	314.2192	366.36850000000004	0.0	159.23899999999998	3.1203	127.5172	89.018	164.0353	170.0611	0.0	22.528	0.0	68.9325
K20291	conserved oligomeric Golgi complex subunit 4	21.4005	0.0	43.679100000000005	25.7094	0.0	7.7244	0.0	0.0	7.6958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.88119999999999	0.0	0.0	0.0	20.8963
K20292	conserved oligomeric Golgi complex subunit 5	123.118	0.0	418.6414	19.1586	0.0	40.919200000000004	8.2256	25.938699999999997	19.1145	0.0	18.1164	112.02680000000001	26.7341	208.6696	7.2543	23.9399	358.4565	421.3395	208.48149999999998	0.0	151.0431	0.0	132.732	111.4385	49.3465	128.605	0.0	26.023699999999998	0.0	34.9637
K20293	conserved oligomeric Golgi complex subunit 6	145.4074	0.0	286.09700000000004	39.0368	0.0	58.1866	0.0	40.7117	18.904	0.0	16.1624	36.1735	37.0	211.1173	11.8153	34.5519	333.3159	370.2052	274.2337	0.0	123.4719	0.0	110.6584	81.01480000000001	108.9867	153.2317	0.0	20.863	0.0	35.664100000000005
K20294	conserved oligomeric Golgi complex subunit 7	178.797	0.0	379.9945	0.0	0.0	57.471900000000005	9.5031	17.0682	8.8881	0.0	3.9971	46.6051	35.2482	146.1081	3.5304	30.9574	215.6998	154.8262	179.8262	0.0	94.5084	0.0	103.6078	69.9131	70.9109	91.2791	0.0	9.729	0.0	32.1273
K20295	conserved oligomeric Golgi complex subunit 8	153.9981	0.0	183.365	4.6279	0.0	59.318599999999996	4.4444	23.0773	18.5694	0.0	12.1148	53.108599999999996	11.7849	67.2	0.0	33.5762	139.7766	140.3238	187.3274	0.0	42.0346	0.0	79.4119	55.3262	59.9008	28.9553	0.0	9.951	0.0	23.4862
K20296	vacuolar protein sorting-associated protein 51	137.6942	0.0	197.20839999999998	7.141299999999999	0.0	56.6237	0.0	22.3092	15.427599999999998	3.3527	15.2129	57.1439	22.0	165.3692	17.5734	23.0	239.9195	260.0759	199.4184	0.0	68.0	0.0	99.0639	61.6667	88.7968	95.4606	0.0	21.6405	0.0	38.410799999999995
K20298	vacuolar protein sorting-associated protein 52	133.355	0.0	509.9112	29.4952	0.0	42.1209	0.0	21.6675	27.2778	0.0	18.3188	98.5237	43.8305	237.0318	10.502	50.162499999999994	178.7304	382.6741	295.2681	0.0	134.9153	0.0	125.72749999999999	110.8969	125.5087	152.83069999999998	0.0	12.2718	0.0	42.5603
K20299	vacuolar protein sorting-associated protein 53	145.4884	0.0	371.464	33.8597	0.0	41.7021	0.0	12.0	17.243299999999998	0.0	30.8358	66.8853	30.2884	115.5489	6.6944	20.4702	163.7385	182.4711	142.7093	0.0	63.3228	0.0	106.36420000000001	49.4199	70.5256	76.4029	0.0	10.6025	0.0	32.893699999999995
K20300	trafficking protein particle complex subunit 1	134.5996	0.0	226.86520000000002	25.2149	0.0	11.9292	9.8527	17.8165	0.0	0.0	23.895	22.6213	0.0	50.270799999999994	3.9484	0.0	0.0	0.0	0.0	0.0	7.393	0.0	10.9883	5.9815	6.2942	4.2387	0.0	3.8229	0.0	0.0
K20301	trafficking protein particle complex subunit 2	207.47500000000002	0.0	464.1086	69.25750000000001	0.0	97.6594	7.327500000000001	52.9801	24.6617	0.0	32.2142	97.8691	36.0	222.8916	33.2745	46.0	358.2807	407.39639999999997	311.8316	0.0	141.7419	20.5867	204.1	112.9391	154.3371	119.566	0.0	20.1567	0.0	28.4975
K20302	trafficking protein particle complex subunit 3	216.8613	0.0	502.4026	26.9538	0.0	51.7643	5.3206	20.6209	27.8947	0.0	19.4563	55.5	26.0	128.8136	18.4405	30.9651	180.3882	179.6751	147.27	0.0	67.6561	13.377	98.643	46.382	69.3017	125.3296	0.0	12.0886	0.0	35.7842
K20303	trafficking protein particle complex subunit 4	164.6726	0.0	271.1708	8.6968	0.0	44.066	0.0	21.9306	15.5918	3.7458	0.0	33.5925	16.7963	119.9833	8.964400000000001	20.0	151.7755	195.8947	120.2882	0.0	54.1563	4.2603	98.1662	46.7917	80.3081	100.32169999999999	0.0	18.7523	0.0	34.5574
K20304	trafficking protein particle complex subunit 6	10.3997	0.0	0.0	2.7843	0.0	7.5235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	11.974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.8477	6.1692	0.0	4.1697	0.0	0.0	0.0	0.0
K20305	trafficking protein particle complex subunit 8	113.356	0.0	383.3279	30.6827	0.0	8.1219	0.0	0.0	8.8893	0.0	0.0	0.0	0.0	37.577799999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	6.3452	0.0	0.0	0.0	18.1588
K20306	trafficking protein particle complex subunit 9	8.1254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.8276	16.8763	0.0	7.6215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20307	trafficking protein particle complex subunit 10	0.0	0.0	0.0	5.6274	0.0	5.3896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20308	trafficking protein particle complex subunit 11	176.4683	0.0	432.2088	25.5694	0.0	0.0	0.0	22.5535	11.5662	0.0	0.0	72.3728	55.0103	202.3385	0.0	36.9029	337.49850000000004	351.845	275.6296	0.0	113.8766	0.0	112.2419	88.663	63.9628	122.5111	0.0	5.5838	0.0	24.592000000000002
K20309	trafficking protein particle complex subunit 12	122.9733	0.0	350.6725	39.8069	0.0	13.4627	0.0	22.6791	0.0	0.0	0.0	37.0	18.7385	77.0818	0.0	10.3618	160.1685	199.2169	105.9579	0.0	66.0	0.0	90.5806	52.0	92.8352	11.2082	0.0	7.0244	0.0	8.1588
K20310	trafficking protein particle complex subunit 13	69.4534	0.0	237.0121	44.2963	0.0	2.1588	8.1111	34.6588	12.1094	0.0	13.8153	37.4938	33.6162	168.9798	0.0	12.1149	239.286	154.9375	118.5669	0.0	89.5366	0.0	93.18809999999999	41.1596	88.1618	80.9905	0.0	22.4576	0.0	15.621400000000001
K20316	short coiled-coil protein	0.0	0.0	4.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20318	protein SYS1	0.0	0.0	5.9518	0.0	0.0	9.8858	9.0525	32.647099999999995	12.907599999999999	0.0	16.4078	32.8752	23.0502	110.78659999999999	9.7019	22.4859	182.3801	200.614	139.4303	0.0	67.9659	5.0606	89.0917	57.4854	16.9036	4.1838	0.0	18.4667	0.0	8.0312
K20321	mutacin IV	294.0079	597.2758	226.85750000000002	217.4768	740.0640000000001	310.6451	915.7749	492.3204	1116.2541	226.43800000000002	918.9837	635.1261000000001	394.9262	572.6964	448.85450000000003	166.993	746.1187	914.7011	409.1842	1014.7192	364.002	315.0831	550.1494	458.276	545.2262	658.6372	1053.3291	408.7072	770.6479	658.9680999999999
K20322	mutacin IV	80.1546	231.8457	108.031	302.88919999999996	107.9059	209.92419999999998	307.5983	94.1357	377.2005	95.0608	254.2346	138.8256	270.6496	158.1922	767.2608	180.319	255.1369	274.6225	146.4634	79.9333	204.66910000000001	1008.8961	1065.7032	240.7865	139.1395	371.0484	269.1032	300.7323	252.1828	301.6881
K20323	mutacin V	232.5017	380.6353	327.8083	196.9839	87.12870000000001	255.4545	174.6814	121.1892	113.7269	43.3307	363.2972	285.3403	210.5021	1011.3679	411.2729	138.8627	364.1486	305.71410000000003	100.3651	195.0959	366.1784	939.6101	2754.3102	768.7286	3362.4751	1926.6772	394.0528	657.6648	135.2504	305.4998
K20326	protein XagA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0174	109.1092	0.0	0.0	109.8655	0.0	91.264	31.7439	0.0	0.0	27.7053	0.0	112.4503	128.9718	54.2667	163.78810000000001	311.0152	48.8795	113.393	229.7733	0.0	0.0
K20329	IclR family transcriptional regulator, positive regulator for flagellar biogenesis	0.0	0.0	0.0	0.0	0.0	0.0	13.475999999999999	4.4988	104.8976	20.9476	15.2869	16.6071	4.5024	21.0	75.95960000000001	4.6467	0.0	24.3762	15.0	0.0	8.3202	8.1512	4.9643	26.4036	4.5927	28.319	7.9048	22.3833	27.6157	4.5281
K20331	toxoflavin synthase [EC:2.1.1.349]	10.9117	0.0	12.9508	0.0	0.0	2.8035	5.5979	0.0	9.3789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.8288	15.4066	0.0	0.0	9.4454
